"x"
1,68
1,64
1,74
1,82
1,71
1,82
1,62
1,78
1,78
1,63
1,72
1,71
1,69
1,81
1,81
1,71
1,78
1,67
1,74
1,62
1,7
1,81
1,63
1,59
1,79
1,79
1,61
1,7
1,74
1,77
1,64
1,78
1,73
1,72
1,7
1,77
1,9
1,82
1,7
1,75
1,66
1,78
1,79
1,75
1,71
1,64
1,68
1,66
1,76
1,72
1,63
1,68
1,73
1,65
1,7
1,84
1,79
1,72
1,73
1,79
1,65
1,6
1,76
1,74
1,85
1,65
1,72
1,75
1,78
1,82
1,81
1,66
1,81
1,67
1,71
1,69
1,71
1,73
1,8
1,69
1,7
1,77
1,77
1,69
1,7
1,72
1,66
1,76
1,72
1,61
1,71
1,84
1,72
1,67
1,61
1,68
1,76
1,71
1,69
1,68
1,75
1,71
1,71
1,8
1,75
1,75
1,61
1,66
1,72
1,64
1,69
1,77
1,63
1,72
1,88
1,61
1,74
1,66
1,71
1,65
1,75
1,71
1,65
1,69
1,79
1,71
1,63
1,74
1,78
1,83
1,64
1,75
1,66
1,69
1,69
1,82
1,75
1,72
1,68
1,74
1,77
1,74
1,8
1,79
1,72
1,84
1,66
1,72
1,75
1,69
1,72
1,53
1,7
1,59
1,64
1,67
1,72
1,53
1,62
1,75
1,56
1,78
1,75
1,75
1,69
1,75
1,7
1,76
1,77
1,72
1,63
1,58
1,77
1,69
1,69
1,73
1,67
1,84
1,7
1,78
1,63
1,71
1,78
1,64
1,78
1,63
1,82
1,68
1,76
1,61
1,7
1,71
1,7
1,81
1,65
1,65
1,7
1,76
1,65
1,8
1,66
1,68
1,81
1,67
1,76
1,75
1,73
1,69
1,82
1,67
1,75
1,68
1,63
1,65
1,63
1,7
1,72
1,85
1,62
1,63
1,8
1,68
1,68
1,84
1,81
1,63
1,72
1,55
1,59
1,69
1,76
1,57
1,81
1,71
1,78
1,74
1,72
1,62
1,72
1,76
1,72
1,6
1,72
1,68
1,68
1,83
1,79
1,73
1,77
1,75
1,74
1,7
1,66
1,72
1,76
1,71
1,74
1,68
1,49
1,74
1,82
1,7
1,57
1,7
1,73
1,65
1,65
1,61
1,7
1,76
1,72
1,74
1,74
1,61
1,66
1,67
1,87
1,77
1,62
1,68
1,65
1,87
1,72
1,72
1,62
1,69
1,74
1,8
1,73
1,73
1,86
1,62
1,79
1,7
1,8
1,78
1,72
1,74
1,8
1,81
1,71
1,49
1,81
1,7
1,8
1,85
1,69
1,68
1,86
1,61
1,78
1,65
1,83
1,73
1,87
1,68
1,65
1,49
1,71
1,65
1,71
1,68
1,61
1,73
1,7
1,65
1,77
1,63
1,73
1,76
1,59
1,82
1,71
1,68
1,77
1,66
1,76
1,82
1,66
1,79
1,82
1,71
1,7
1,68
1,7
1,82
1,63
1,85
1,68
1,86
1,73
1,75
1,59
1,66
1,65
1,72
1,72
1,69
1,68
1,68
1,75
1,65
1,62
1,69
1,75
1,73
1,52
1,77
1,68
1,79
1,66
1,73
1,6
1,69
1,62
1,71
1,74
1,72
1,83
1,74
1,78
1,68
1,63
1,73
1,78
1,8
1,74
1,7
1,69
1,67
1,69
1,74
1,65
1,7
1,87
1,72
1,59
1,66
1,63
1,68
1,59
1,47
1,75
1,71
1,62
1,79
1,69
1,75
1,75
1,62
1,69
1,72
1,72
1,72
1,76
1,65
1,77
1,7
1,94
1,7
1,71
1,75
1,75
1,67
1,62
1,65
1,71
1,65
1,83
1,92
1,76
1,68
1,75
1,61
1,64
1,6
1,68
1,59
1,69
1,66
1,67
1,79
1,77
1,65
1,67
1,8
1,77
1,68
1,67
1,79
1,63
1,71
1,69
1,72
1,79
1,65
1,84
1,71
1,67
1,61
1,69
1,72
1,7
1,76
1,78
1,63
1,65
1,65
1,75
1,75
1,67
1,7
1,71
1,81
1,78
1,74
1,87
1,86
1,73
1,74
1,82
1,7
1,83
1,69
1,68
1,71
1,7
1,64
1,77
1,86
1,65
1,75
1,72
1,72
1,68
1,65
1,73
1,76
1,57
1,64
1,73
1,69
1,75
1,83
1,72
1,68
1,66
1,74
1,75
1,65
1,74
1,69
1,67
1,61
1,7
1,7
1,78
1,69
1,72
1,55
1,57
1,72
1,65
1,66
1,69
1,78
1,73
1,75
1,81
1,6
1,82
1,74
1,69
1,76
1,65
1,76
1,73
1,77
1,73
1,73
1,72
1,76
1,55
1,68
1,84
1,62
1,74
1,7
1,78
1,77
1,54
1,73
1,66
1,72
1,77
1,77
1,64
1,61
1,67
1,85
1,73
1,71
1,88
1,64
1,68
1,67
1,76
1,57
1,68
1,69
1,69
1,79
1,77
1,71
1,73
1,78
1,77
1,78
1,72
1,73
1,63
1,64
1,63
1,7
1,64
1,74
1,63
1,7
1,72
1,73
1,64
1,67
1,79
1,75
1,78
1,68
1,72
1,72
1,68
1,64
1,7
1,73
1,7
1,75
1,75
1,72
1,75
1,72
1,74
1,65
1,62
1,82
1,64
1,71
1,71
1,68
1,66
1,74
1,76
1,62
1,74
1,7
1,69
1,79
1,65
1,58
1,69
1,81
1,76
1,78
1,61
1,69
1,68
1,6
1,62
1,72
1,7
1,72
1,72
1,78
1,85
1,79
1,68
1,7
1,65
1,83
1,6
1,7
1,74
1,66
1,68
1,63
1,64
1,69
1,75
1,75
1,73
1,76
1,7
1,66
1,65
1,76
1,83
1,78
1,62
1,78
1,66
1,66
1,63
1,84
1,75
1,7
1,7
1,84
1,79
1,73
1,71
1,73
1,73
1,75
1,57
1,84
1,67
1,79
1,7
1,69
1,68
1,73
1,71
1,63
1,62
1,76
1,76
1,57
1,71
1,63
1,85
1,85
1,59
1,66
1,52
1,67
1,67
1,79
1,69
1,75
1,56
1,76
1,86
1,8
1,56
1,74
1,86
1,66
1,68
1,78
1,61
1,77
1,67
1,79
1,76
1,69
1,76
1,72
1,61
1,7
1,68
1,69
1,64
1,51
1,68
1,75
1,63
1,7
1,71
1,78
1,66
1,64
1,81
1,68
1,82
1,81
1,77
1,76
1,86
1,61
1,69
1,75
1,86
1,8
1,62
1,69
1,69
1,73
1,67
1,67
1,67
1,71
1,72
1,75
1,77
1,82
1,67
1,8
1,72
1,78
1,69
1,69
1,73
1,66
1,74
1,73
1,73
1,74
1,81
1,58
1,72
1,73
1,74
1,73
1,66
1,65
1,78
1,71
1,65
1,69
1,64
1,67
1,84
1,71
1,79
1,74
1,69
1,61
1,77
1,7
1,74
1,75
1,81
1,77
1,81
1,72
1,82
1,8
1,68
1,66
1,73
1,64
1,98
1,63
1,83
1,61
1,72
1,71
1,82
1,78
1,71
1,89
1,78
1,68
1,71
1,73
1,72
1,69
1,7
1,74
1,75
1,79
1,65
1,64
1,68
1,8
1,72
1,75
1,62
1,72
1,71
1,61
1,66
1,78
1,76
1,66
1,68
1,71
1,74
1,7
1,69
1,71
1,81
1,71
1,7
1,55
1,68
1,63
1,75
1,71
1,79
1,77
1,59
1,82
1,81
1,58
1,7
1,66
1,63
1,68
1,76
1,77
1,64
1,64
1,71
1,57
1,67
1,82
1,57
1,87
1,64
1,67
1,66
1,7
1,71
1,68
1,75
1,82
1,67
1,58
1,67
1,68
1,71
1,78
1,72
1,67
1,72
1,58
1,64
1,74
1,81
1,84
1,77
1,7
1,66
1,95
1,76
1,76
1,77
1,78
1,67
1,64
1,65
1,78
1,72
1,69
1,72
1,77
1,66
1,76
1,76
1,69
1,7
1,63
1,66
1,73
1,66
1,8
1,69
1,76
1,79
1,79
1,67
1,67
1,74
1,76
1,61
1,72
1,66
1,6
1,79
1,63
1,71
1,67
1,82
1,77
1,79
1,75
1,7
1,75
1,77
1,68
1,78
1,8
1,75
1,8
1,59
1,66
1,71
1,74
1,68
1,75
1,59
1,72
1,64
1,75
1,65
1,72
1,74
1,73
1,65
1,65
1,6
1,62
1,78
1,67
1,68
1,68
1,77
1,7
1,66
1,75
1,63
1,72
1,69
1,59
1,66
1,56
1,65
1,65
1,58
1,82
1,71
1,64
1,67
1,8
1,9
1,81
1,67
1,68
1,72
1,82
1,71
1,74
1,74
1,68
1,81
1,86
1,62
1,72
1,75
1,52
1,81
1,65
1,75
1,74
1,75
1,8
1,61
1,72
1,76
1,69
1,79
1,63
1,77
1,57
1,67
1,69
1,61
1,7
1,69
1,74
1,66
1,67
1,7
1,46
1,84
1,74
1,8
1,74
1,91
1,69
1,71
1,69
1,77
1,61
1,66
1,62
1,75
1,7
1,75
1,84
1,61
1,81
1,66
1,75
1,65
1,73
1,68
1,72
1,64
1,74
1,73
1,77
1,8
1,68
1,77
1,73
1,71
1,8
1,66
1,74
1,82
1,69
1,69
1,73
1,72
1,8
1,81
1,81
1,69
1,73
1,64
1,8
1,63
1,82
1,78
1,73
1,6
1,72
1,72
1,62
1,61
1,75
1,85
1,78
1,59
1,75
1,63
1,64
1,77
1,59
1,67
1,84
1,63
1,62
1,57
1,71
1,72
1,74
1,7
1,83
1,69
1,75
1,65
1,64
1,82
1,71
1,74
1,72
1,68
1,73
1,72
1,72
1,7
1,72
1,66
1,77
1,62
1,78
1,75
1,6
1,76
1,65
1,67
1,73
1,71
1,63
1,76
1,81
1,69
1,83
1,72
1,74
1,66
1,63
1,74
1,71
1,78
1,63
1,92
1,78
1,64
1,76
1,79
1,78
1,72
1,53
1,73
1,67
1,91
1,52
1,69
1,59
1,66
1,69
1,59
1,64
1,71
1,83
1,72
1,71
1,71
1,62
1,77
1,76
1,72
1,76
1,58
1,77
1,6
1,72
1,69
1,68
1,59
1,76
1,69
1,75
1,68
1,77
1,79
1,77
1,71
1,71
1,73
1,72
1,62
1,82
1,75
1,7
1,7
1,7
1,67
1,74
1,79
1,53
1,56
1,78
1,69
1,69
1,76
1,73
1,74
1,7
1,72
1,68
1,71
1,71
1,73
1,57
1,72
1,68
1,72
1,78
1,69
1,77
1,58
1,63
1,81
1,64
1,75
1,63
1,76
1,68
1,69
1,76
1,66
1,59
1,7
1,71
1,71
1,64
1,7
1,71
1,68
1,72
1,79
1,6
1,82
1,81
1,77
1,7
1,71
1,66
1,64
1,67
1,65
1,75
1,56
1,77
1,75
1,68
1,64
1,68
1,71
1,82
1,78
1,97
1,73
1,68
1,81
1,72
1,77
1,63
1,67
1,78
1,8
1,78
1,79
1,74
1,66
1,69
1,71
1,81
1,79
1,67
1,69
1,66
1,68
1,66
1,7
1,75
1,62
1,85
1,8
1,6
1,77
1,65
1,65
1,78
1,74
1,69
1,71
1,66
1,72
1,7
1,63
1,75
1,62
1,84
1,7
1,66
1,77
1,76
1,65
1,64
1,71
1,66
1,75
1,68
1,69
1,77
1,72
1,71
1,72
1,82
1,74
1,74
1,66
1,79
1,72
1,71
1,78
1,62
1,69
1,65
1,79
1,64
1,84
1,73
1,69
1,7
1,7
1,66
1,82
1,71
1,68
1,59
1,76
1,69
1,55
1,75
1,8
1,66
1,61
1,74
1,67
1,63
1,62
1,66
1,74
1,71
1,74
1,59
1,56
1,72
1,85
1,69
1,66
1,74
1,73
1,68
1,75
1,64
1,7
1,66
1,63
1,63
1,79
1,72
1,7
1,67
1,7
1,66
1,82
1,8
1,62
1,7
1,69
1,78
1,67
1,73
1,76
1,57
1,74
1,67
1,78
1,67
1,64
1,76
1,83
1,69
1,74
1,7
1,59
1,77
1,78
1,71
1,71
1,63
1,8
1,7
1,66
1,72
1,63
1,67
1,74
1,73
1,67
1,71
1,67
1,68
1,71
1,74
1,75
1,62
1,72
1,71
1,72
1,71
1,7
1,74
1,71
1,73
1,8
1,63
1,69
1,56
1,64
1,7
1,66
1,7
1,82
1,76
1,7
1,56
1,73
1,72
1,59
1,65
1,76
1,55
1,64
1,76
1,73
1,65
1,7
1,61
1,67
1,67
1,73
1,57
1,7
1,69
1,73
1,73
1,78
1,7
1,82
1,73
1,68
1,78
1,68
1,73
1,71
1,86
1,62
1,81
1,62
1,77
1,73
1,65
1,75
1,76
1,58
1,71
1,73
1,71
1,69
1,71
1,61
1,71
1,69
1,84
1,76
1,78
1,69
1,64
1,64
1,67
1,54
1,79
1,72
1,87
1,74
1,79
1,75
1,84
1,77
1,8
1,7
1,62
1,72
1,68
1,79
1,58
1,6
1,79
1,74
1,59
1,72
1,65
1,74
1,68
1,81
1,61
1,72
1,66
1,77
1,7
1,74
1,68
1,7
1,8
1,79
1,66
1,67
1,71
1,62
1,66
1,63
1,73
1,74
1,74
1,63
1,71
1,63
1,73
1,79
1,59
1,76
1,65
1,65
1,72
1,59
1,66
1,69
1,72
1,71
1,58
1,63
1,81
1,78
1,67
1,73
1,61
1,8
1,76
1,75
1,79
1,7
1,67
1,65
1,74
1,65
1,78
1,76
1,78
1,77
1,76
1,53
1,7
1,66
1,68
1,69
1,65
1,6
1,67
1,74
1,85
1,71
1,63
1,66
1,65
1,81
1,79
1,63
1,59
1,72
1,81
1,73
1,76
1,74
1,56
1,68
1,66
1,57
1,7
1,68
1,73
1,71
1,65
1,77
1,7
1,82
1,64
1,79
1,8
1,82
1,78
1,73
1,75
1,69
1,74
1,8
1,78
1,7
1,74
1,72
1,77
1,83
1,75
1,69
1,66
1,6
1,73
1,69
1,66
1,76
1,65
1,67
1,71
1,71
1,83
1,81
1,73
1,69
1,67
1,59
1,77
1,53
1,68
1,7
1,61
1,69
1,7
1,68
1,64
1,69
1,83
1,8
1,74
1,74
1,74
1,61
1,71
1,64
1,67
1,65
1,81
1,75
1,85
1,71
1,71
1,68
1,68
1,66
1,74
1,66
1,63
1,65
1,77
1,85
1,74
1,79
1,78
1,76
1,75
1,79
1,64
1,69
1,81
1,76
1,74
1,74
1,68
1,69
1,84
1,64
1,72
1,66
1,75
1,68
1,73
1,61
1,71
1,77
1,57
1,84
1,74
1,69
1,56
1,67
1,65
1,59
1,82
1,64
1,56
1,72
1,82
1,74
1,68
1,71
1,68
1,67
1,54
1,67
1,81
1,68
1,68
1,67
1,74
1,73
1,79
1,65
1,72
1,85
1,75
1,7
1,8
1,64
1,81
1,74
1,68
1,76
1,72
1,7
1,61
1,67
1,72
1,75
1,72
1,78
1,85
1,72
1,71
1,81
1,58
1,69
1,73
1,77
1,67
1,72
1,73
1,75
1,74
1,71
1,76
1,77
1,69
1,83
1,61
1,63
1,59
1,66
1,63
1,63
1,76
1,68
1,67
1,67
1,67
1,77
1,74
1,66
1,81
1,76
1,65
1,73
1,73
1,74
1,63
1,7
1,58
1,74
1,77
1,69
1,68
1,69
1,51
1,81
1,75
1,74
1,8
1,76
1,65
1,71
1,68
1,75
1,76
1,71
1,69
1,68
1,6
1,77
1,66
1,78
1,66
1,79
1,79
1,82
1,65
1,74
1,59
1,6
1,73
1,76
1,82
1,84
1,74
1,78
1,82
1,72
1,68
1,68
1,63
1,75
1,72
1,72
1,86
1,5
1,74
1,69
1,74
1,66
1,77
1,72
1,74
1,66
1,76
1,73
1,77
1,83
1,69
1,73
1,76
1,7
1,83
1,83
1,65
1,73
1,72
1,79
1,73
1,66
1,7
1,69
1,76
1,72
1,72
1,83
1,71
1,74
1,6
1,71
1,73
1,62
1,69
1,58
1,81
1,77
1,79
1,61
1,61
1,72
1,62
1,83
1,69
1,68
1,57
1,71
1,53
1,63
1,65
1,83
1,74
1,75
1,89
1,69
1,71
1,83
1,7
1,68
1,79
1,68
1,7
1,62
1,71
1,84
1,85
1,69
1,81
1,67
1,69
1,74
1,66
1,79
1,72
1,67
1,73
1,61
1,73
1,58
1,74
1,74
1,75
1,78
1,61
1,64
1,7
1,67
1,66
1,72
1,69
1,67
1,62
1,67
1,72
1,74
1,77
1,64
1,77
1,59
1,68
1,66
1,73
1,64
1,75
1,66
1,85
1,8
1,67
1,66
1,71
1,79
1,68
1,75
1,75
1,71
1,68
1,61
1,79
1,78
1,68
1,78
1,61
1,77
1,74
1,84
1,73
1,66
1,78
1,65
1,72
1,63
1,74
1,77
1,6
1,78
1,74
1,77
1,77
1,79
1,71
1,65
1,69
1,71
1,8
1,9
1,66
1,67
1,71
1,64
1,52
1,59
1,62
1,76
1,73
1,76
1,77
1,69
1,75
1,7
1,73
1,72
1,87
1,76
1,75
1,7
1,83
1,71
1,56
1,76
1,77
1,77
1,73
1,61
1,68
1,68
1,69
1,72
1,72
1,79
1,8
1,75
1,66
1,74
1,57
1,82
1,71
1,61
1,72
1,86
1,81
1,84
1,7
1,5
1,8
1,79
1,68
1,72
1,73
1,72
1,73
1,68
1,75
1,71
1,68
1,68
1,84
1,71
1,67
1,65
1,76
1,71
1,7
1,8
1,64
1,65
1,87
1,63
1,8
1,74
1,66
1,76
1,68
1,68
1,81
1,77
1,58
1,75
1,75
1,66
1,81
1,73
1,6
1,68
1,7
1,72
1,78
1,68
1,74
1,68
1,77
1,66
1,78
1,66
1,8
1,91
1,59
1,6
1,77
1,8
1,8
1,78
1,78
1,79
1,68
1,66
1,74
1,74
1,79
1,78
1,77
1,66
1,77
1,7
1,81
1,77
1,75
1,66
1,68
1,7
1,67
1,6
1,76
1,78
1,79
1,76
1,68
1,63
1,67
1,72
1,68
1,76
1,52
1,72
1,67
1,73
1,67
1,74
1,65
1,82
1,83
1,66
1,69
1,6
1,74
1,7
